name,file,line_start,scc_id,scc_kind,translated
sam_hdr_dup,htslib/sam.c,169,,,FALSE
hclearerr,htslib/htslib/hfile.h,140,,,FALSE
bgzf_check_EOF_common,htslib/bgzf.c,1542,,,FALSE
bgzf_check_EOF,htslib/bgzf.c,2132,,,FALSE
ed_swap_4,htslib/htslib/hts.h,1581,,,FALSE
ed_swap_4p,htslib/htslib/hts.h,1586,,,FALSE
bam_hdr_read,htslib/sam.c,229,,,FALSE
sam_hdr_sanitise,htslib/sam.c,1842,,,FALSE
valid_sam_header_type,htslib/header.c,1325,,,FALSE
bgzf_peek,htslib/bgzf.c,1294,,,FALSE
ks_expand,htslib/htslib/kstring.h,179,,,FALSE
bgzf_getline,htslib/bgzf.c,2299,,,FALSE
herrno,htslib/htslib/hfile.h,134,,,FALSE
kgetline2,htslib/kstring.c,306,,,FALSE
hts_getline,htslib/hts.c,2035,,,FALSE
kputll,htslib/htslib/kstring.h,384,,,FALSE
kgetline,htslib/kstring.c,270,,,FALSE
khgetline,htslib/hfile.c,306,,,FALSE
sam_hdr_build_from_sam_file,htslib/header.c,1353,,,FALSE
sam_hdr_create,htslib/sam.c,1907,,,FALSE
sam_hdr_read,htslib/sam.c,1925,,,FALSE
cram_set_header2,htslib/cram/cram_io.c,2852,,,FALSE
sam_hdr_link_pg,htslib/header.c,2468,,,FALSE
ks_len,htslib/htslib/kstring.h,204,,,FALSE
sam_hdr_rebuild,htslib/header.c,1604,,,FALSE
sam_hdr_length,htslib/header.c,1578,,,FALSE
sam_hdr_str,htslib/header.c,1585,,,FALSE
sam_hdr_add_line,htslib/header.c,1692,,,FALSE
check_for_name_update,htslib/header.c,1866,,,FALSE
sam_hdr_update_line,htslib/header.c,1909,,,FALSE
int32_put_blk,htslib/cram/cram_io.c,1045,,,FALSE
cram_compress_block,htslib/cram/cram_io.c,2322,,,FALSE
cram_new_compression_header,htslib/cram/cram_io.c,4330,,,FALSE
cram_stats_create,htslib/cram/cram_stats.c,48,,,FALSE
cram_new_container,htslib/cram/cram_io.c,3637,,,FALSE
cram_write_file_def,htslib/cram/cram_io.c,4694,,,FALSE
full_path,htslib/cram/cram_io.c,4850,,,FALSE
cram_write_SAM_hdr,htslib/cram/cram_io.c,4889,,,FALSE
bam_hdr_write,htslib/sam.c,344,,,FALSE
kputw,htslib/htslib/kstring.h,371,,,FALSE
sam_hdr_write,htslib/sam.c,1967,,,FALSE
ws,htslib/hts_expr.c,72,,,FALSE
hts_str2dbl,htslib/textutils_internal.h,354,,,FALSE
expr_func_length,htslib/hts_expr.c,88,,,FALSE
expr_func_min,htslib/hts_expr.c,97,,,FALSE
expr_func_max,htslib/hts_expr.c,114,,,FALSE
expr_func_avg,htslib/hts_expr.c,131,,,FALSE
hts_expr_val_exists,htslib/htslib/hts_expr.h,65,,,FALSE
hts_expr_val_existsT,htslib/htslib/hts_expr.h,71,,,FALSE
hts_expr_val_undef,htslib/htslib/hts_expr.h,76,,,FALSE
hts_expr_val_free,htslib/htslib/hts_expr.h,84,,,FALSE
func_expr,htslib/hts_expr.c,154,9,mutual,FALSE
simple_expr,htslib/hts_expr.c,284,9,mutual,FALSE
unary_expr,htslib/hts_expr.c,364,9,mutual,FALSE
mul_expr,htslib/hts_expr.c,423,9,mutual,FALSE
add_expr,htslib/hts_expr.c,470,9,mutual,FALSE
bitand_expr,htslib/hts_expr.c,515,9,mutual,FALSE
bitxor_expr,htslib/hts_expr.c,550,9,mutual,FALSE
bitor_expr,htslib/hts_expr.c,585,9,mutual,FALSE
cmp_expr,htslib/hts_expr.c,623,9,mutual,FALSE
eq_expr,htslib/hts_expr.c,696,9,mutual,FALSE
and_expr,htslib/hts_expr.c,795,9,mutual,FALSE
expression,htslib/hts_expr.c,844,9,mutual,FALSE
hts_filter_eval_,htslib/hts_expr.c,875,,,FALSE
hts_filter_eval2,htslib/hts_expr.c,920,,,FALSE
sam_passes_filter,htslib/sam.c,1535,,,FALSE
bam_set_mempolicy,htslib/htslib/sam.h,957,,,FALSE
sam_realloc_bam_data,htslib/sam.c,436,,,FALSE
realloc_bam_data,htslib/sam_internal.h,47,,,FALSE
bam_cigar2rqlens,htslib/sam.c,508,,,FALSE
subtract_check_underflow,htslib/sam.c,521,,,FALSE
bam_set1,htslib/sam.c,531,,,FALSE
isprint_c,htslib/textutils_internal.h,174,,,FALSE
hts_strprint,htslib/textutils.c,452,,,FALSE
hts_str2int,htslib/textutils_internal.h,218,,,FALSE
possibly_expand_bam_data,htslib/sam_internal.h,53,,,FALSE
grow_B_array,htslib/sam.c,2221,,,FALSE
sam_parse_Bc_vals,htslib/sam.c,2244,,,FALSE
sam_parse_BC_vals,htslib/sam.c,2258,,,FALSE
i16_to_le,htslib/htslib/hts_endian.h,274,,,FALSE
sam_parse_Bs_vals,htslib/sam.c,2278,,,FALSE
sam_parse_BS_vals,htslib/sam.c,2293,,,FALSE
u32_to_le,htslib/htslib/hts_endian.h,190,,,FALSE
i32_to_le,htslib/htslib/hts_endian.h,282,,,FALSE
sam_parse_Bi_vals,htslib/sam.c,2314,,,FALSE
sam_parse_BI_vals,htslib/sam.c,2329,,,FALSE
float_to_le,htslib/htslib/hts_endian.h,338,,,FALSE
sam_parse_Bf_vals,htslib/sam.c,2350,,,FALSE
sam_parse_B_vals_r,htslib/sam.c,2364,10,self,FALSE
sam_parse_B_vals,htslib/sam.c,2490,,,FALSE
u64_to_le,htslib/htslib/hts_endian.h,205,,,FALSE
double_to_le,htslib/htslib/hts_endian.h,352,,,FALSE
aux_parse,htslib/sam.c,2524,,,FALSE
aux_to_le,htslib/sam.c,4717,11,self,FALSE
bam_aux_append,htslib/sam.c,4761,,,FALSE
fastq_parse1,htslib/sam.c,3927,,,FALSE
bam_endpos,htslib/sam.c,673,,,FALSE
hts_reg2bin,htslib/htslib/hts.h,1516,,,FALSE
bam_tag2cigar,htslib/sam.c,680,,,FALSE
swap_data,htslib/sam.c,755,,,FALSE
fixup_missing_qname_nul,htslib/sam.c,763,,,FALSE
bgzf_read_small,htslib/htslib/bgzf.h,151,,,FALSE
bam_read1,htslib/sam.c,784,,,FALSE
sam_read1_bam,htslib/sam.c,4132,,,FALSE
append_uint32,htslib/cram/cram_io.h,288,,,FALSE
append_sub32,htslib/cram/cram_io.h,326,,,FALSE
append_uint64,htslib/cram/cram_io.h,340,,,FALSE
cram_to_bam,htslib/cram/cram_decode.c,3100,,,FALSE
sam_hrecs_sort_order,htslib/header.c,3128,,,FALSE
cram_content_type2str,htslib/cram/cram_io.c,2378,,,FALSE
cram_decode_slice_header,htslib/cram/cram_decode.c,954,,,FALSE
cram_read_slice,htslib/cram/cram_io.c,4566,,,FALSE
cram_decode_TD,htslib/cram/cram_decode.c,70,,,FALSE
cram_decoder_init,htslib/cram/cram_codecs.c,3872,,,FALSE
cram_decode_compression_header,htslib/cram/cram_decode.c,144,,,FALSE
hts_tpool_process_sz,htslib/thread_pool.c,303,,,FALSE
cram_decode_slice_mt,htslib/cram/cram_decode.c,3047,,,FALSE
cram_first_slice,htslib/cram/cram_decode.c,3212,,,FALSE
hts_tpool_process_len,htslib/thread_pool.c,289,,,FALSE
hts_tpool_process_qsize,htslib/thread_pool.c,1081,,,FALSE
cram_next_slice,htslib/cram/cram_decode.c,3268,,,FALSE
cram_get_seq,htslib/cram/cram_decode.c,3549,,,FALSE
cram_get_bam_seq,htslib/cram/cram_decode.c,3615,,,FALSE
sam_read1_cram,htslib/sam.c,4145,,,FALSE
bgzf_seek,htslib/bgzf.c,2241,,,FALSE
bam_copy1,htslib/sam.c,486,,,FALSE
bam_cigar2qlen,htslib/sam.c,653,,,FALSE
parse_sam_flag,htslib/sam.c,2498,,,FALSE
read_ncigar,htslib/sam.c,2844,,,FALSE
parse_cigar,htslib/sam.c,2866,,,FALSE
bam_parse_cigar,htslib/sam.c,2928,,,FALSE
sam_hdr_name2tid,htslib/header.c,2392,,,FALSE
bam_name2id,htslib/htslib/sam.h,780,,,FALSE
sam_parse1,htslib/sam.c,2662,,,FALSE
sam_read1_sam,htslib/sam.c,4157,,,FALSE
sam_read1,htslib/sam.c,4267,,,FALSE
sam_hdr_tid2len,htslib/header.c,2428,,,FALSE
cram_new_slice,htslib/cram/cram_io.c,4504,,,FALSE
cram_next_container,htslib/cram/cram_encode.c,3295,,,FALSE
bam_dup1,htslib/sam.c,496,,,FALSE
cram_put_bam_seq,htslib/cram/cram_encode.c,4045,,,FALSE
idx_format_name,htslib/hts.c,2270,,,FALSE
hts_bin_maxpos,htslib/htslib/hts.h,1557,,,FALSE
hts_idx_maxpos,htslib/hts.c,2533,,,FALSE
hts_idx_check_range,htslib/hts.c,2538,,,FALSE
insert_to_b,htslib/hts.c,2320,,,FALSE
insert_to_l,htslib/hts.c,2347,,,FALSE
hts_idx_push,htslib/hts.c,2558,,,FALSE
bgzf_idx_push,htslib/bgzf.c,189,,,FALSE
bgzf_flush_try,htslib/bgzf.c,1996,,,FALSE
hts_idx_amend_last,htslib/hts.c,2682,,,FALSE
bgzf_write_small,htslib/htslib/bgzf.h,183,,,FALSE
bam_write1,htslib/sam.c,862,,,FALSE
bam_write_idx1,htslib/sam.c,933,,,FALSE
add33,htslib/sam.c,4317,,,FALSE
kputsn_,htslib/htslib/kstring.h,276,,,FALSE
le_to_float,htslib/htslib/hts_endian.h,308,,,FALSE
le_to_u64,htslib/htslib/hts_endian.h,158,,,FALSE
le_to_double,htslib/htslib/hts_endian.h,324,,,FALSE
sam_format_aux1,htslib/htslib/sam.h,1463,,,FALSE
sam_format1_append,htslib/sam.c,4324,,,FALSE
sam_format1,htslib/sam.c,4406,,,FALSE
islower_c,htslib/textutils_internal.h,173,,,FALSE
isupper_c,htslib/textutils_internal.h,177,,,FALSE
fastq_format1,htslib/sam.c,4413,,,FALSE
sam_write1,htslib/sam.c,4553,,,FALSE
view_sam,htslib/test/fuzz/hts_open_fuzzer.c,46,,,FALSE
get_hdr_aux,htslib/vcf.c,125,,,FALSE
bcf_hrec_destroy,htslib/vcf.c,351,,,FALSE
bcf_hdr_destroy,htslib/vcf.c,1674,,,FALSE
bcf_hdr_incr_ref,htslib/vcf.c,196,,,FALSE
bcf_hdr_add_sample_len,htslib/vcf.c,232,,,FALSE
bcf_hdr_parse_sample_line,htslib/vcf.c,286,,,FALSE
bcf_hdr_sync,htslib/vcf.c,316,,,FALSE
isxdigit_c,htslib/textutils_internal.h,178,,,FALSE
is_escaped,htslib/hfile_s3.c,460,,,FALSE
bcf_hrec_add_key,htslib/vcf.c,440,,,FALSE
bcf_hrec_set_val,htslib/vcf.c,461,,,FALSE
is_escaped,htslib/vcf.c,647,,,FALSE
bcf_hdr_parse_line,htslib/vcf.c,654,,,FALSE
bcf_hrec_find_key,htslib/vcf.c,519,,,FALSE
bcf_hdr_get_hrec,htslib/vcf.c,1209,,,FALSE
bcf_hdr_get_version,htslib/vcf.c,1596,,,FALSE
bcf_get_version,htslib/vcf.c,145,,,FALSE
bcf_hrec_set_type,htslib/vcf.c,527,,,FALSE
bcf_hrec_check,htslib/vcf.c,596,,,FALSE
hrec_add_idx,htslib/vcf.c,495,,,FALSE
bcf_hdr_set_idx,htslib/vcf.c,796,,,FALSE
bcf_hdr_register_hrec,htslib/vcf.c,831,,,FALSE
bcf_hdr_unregister_hrec,htslib/vcf.c,1026,,,FALSE
bcf_hdr_add_hrec,htslib/vcf.c,1124,,,FALSE
bcf_hdr_id2int,htslib/vcf.c,4621,,,FALSE
bcf_hdr_check_sanity,htslib/vcf.c,1269,,,FALSE
bcf_hdr_parse,htslib/vcf.c,1410,,,FALSE
bcf_hdr_append,htslib/vcf.c,1491,,,FALSE
bcf_hdr_init,htslib/vcf.c,1635,,,FALSE
add_missing_contig_hrec,htslib/vcf.c,2571,,,FALSE
tbx_destroy,htslib/tbx.c,512,,,FALSE
hts_idx_get_meta,htslib/hts.c,3084,,,FALSE
hts_idx_init,htslib/hts.c,2405,,,FALSE
hts_bin_level,htslib/htslib/hts.h,1525,,,FALSE
idx_dump,htslib/hts.c,2281,,,FALSE
hts_bin_bot,htslib/htslib/hts.h,1550,,,FALSE
update_loff,htslib/hts.c,2431,,,FALSE
swap_bins,htslib/hts.c,2739,,,FALSE
idx_read_core,htslib/hts.c,2925,,,FALSE
idx_read,htslib/hts.c,2990,,,FALSE
idx_test_and_fetch,htslib/hts.c,4623,,,FALSE
hts_idx_check_local,htslib/hts.c,4756,,,FALSE
strip_extension,htslib/hfile.c,1353,,,FALSE
haddextension,htslib/hfile.c,1364,,,FALSE
idx_filename,htslib/hts.c,4885,,,FALSE
idx_find_and_load,htslib/hts.c,4925,12,mutual,FALSE
hts_idx_load3,htslib/hts.c,4987,12,mutual,FALSE
get_tid,htslib/tbx.c,64,,,FALSE
index_load,htslib/tbx.c,552,,,FALSE
link_index_,htslib/cram/cram_index.c,92,13,self,FALSE
link_index,htslib/cram/cram_index.c,108,,,FALSE
kget_int32,htslib/cram/cram_index.c,120,,,FALSE
kget_int64,htslib/cram/cram_index.c,145,,,FALSE
hts_idx_getfn,htslib/hts.c,4915,,,FALSE
cram_index_load,htslib/cram/cram_index.c,176,,,FALSE
index_load,htslib/sam.c,1649,,,FALSE
tbx_index_load3,htslib/tbx.c,599,,,FALSE
tbx_seqnames,htslib/tbx.c,614,,,FALSE
kputl,htslib/htslib/kstring.h,445,,,FALSE
vcf_hdr_read,htslib/vcf.c,2594,,,FALSE
bgzf_set_private_data,htslib/bgzf_internal.h,51,,,FALSE
bcf_hdr_read,htslib/vcf.c,1710,,,FALSE
_bcf_hrec_format,htslib/vcf.c,2712,,,FALSE
bcf_hdr_format,htslib/vcf.c,2740,,,FALSE
vcf_hdr_write,htslib/vcf.c,2811,,,FALSE
bcf_hdr_write,htslib/vcf.c,1771,,,FALSE
bcf_init,htslib/vcf.c,1815,,,FALSE
bcf_destroy,htslib/vcf.c,1867,,,FALSE
bcf_read1_core,htslib/vcf.c,1874,,,FALSE
le_to_i64,htslib/htslib/hts_endian.h,262,,,FALSE
bcf_dec_typed_int1_safe,htslib/vcf.c,1918,,,FALSE
bcf_dec_size_safe,htslib/vcf.c,1950,,,FALSE
get_type_name,htslib/vcf.c,1965,,,FALSE
updatephasing,htslib/vcf.c,1985,,,FALSE
bcf_hdr_id2name,htslib/htslib/vcf.h,1222,,,FALSE
bcf_seqname,htslib/htslib/vcf.h,1227,,,FALSE
bcf_seqname_safe,htslib/htslib/vcf.h,1238,,,FALSE
bcf_record_check_err,htslib/vcf.c,2031,,,FALSE
le_to_i8,htslib/htslib/hts_endian.h,230,,,FALSE
bcf_dec_int1,htslib/htslib/vcf.h,1630,,,FALSE
bcf_dec_typed_int1,htslib/htslib/vcf.h,1665,,,FALSE
bcf_dec_size,htslib/htslib/vcf.h,1670,,,FALSE
bcf_unpack_fmt_core1,htslib/vcf.c,4178,,,FALSE
bcf_unpack_info_core1,htslib/vcf.c,4192,,,FALSE
bcf_fmt_array,htslib/vcf.c,3036,,,FALSE
bcf_fmt_sized_array,htslib/vcf.c,3081,,,FALSE
bcf_unpack,htslib/vcf.c,4234,,,FALSE
bcf_get_fmt_id,htslib/vcf.c,6045,,,FALSE
bcf_get_fmt,htslib/vcf.c,6031,,,FALSE
bcf_get_info_id,htslib/vcf.c,6056,,,FALSE
bcf_get_info,htslib/vcf.c,6038,,,FALSE
svlen_on_ref_for_vcf_alt,htslib/hts_internal.h,181,,,FALSE
get_rlen,htslib/vcf.c,6420,,,FALSE
bcf_record_check,htslib/vcf.c,2040,,,FALSE
bcf_subset_format,htslib/vcf.c,2215,,,FALSE
vcf_read,htslib/vcf.c,4170,,,FALSE
bgzf_get_private_data,htslib/bgzf_internal.h,67,,,FALSE
bcf_read,htslib/vcf.c,2256,,,FALSE
bcf_enc_size,htslib/htslib/vcf.h,1540,,,FALSE
bcf_enc_vchar,htslib/vcf.c,2970,,,FALSE
bcf1_sync_id,htslib/vcf.c,2278,,,FALSE
bcf1_sync_alleles,htslib/vcf.c,2287,,,FALSE
bcf_enc_int1,htslib/htslib/vcf.h,1582,,,FALSE
bcf_enc_vint,htslib/vcf.c,2834,,,FALSE
bcf1_sync_filter,htslib/vcf.c,2298,,,FALSE
bcf1_sync_info,htslib/vcf.c,2308,,,FALSE
bcf1_sync,htslib/vcf.c,2332,,,FALSE
hts_idx_tbi_name,htslib/hts.c,2648,,,FALSE
vcf_write,htslib/vcf.c,4587,,,FALSE
add_desc_to_buffer,htslib/vcf.c,6287,,,FALSE
bcf_strerror,htslib/vcf.c,6304,,,FALSE
bcf_write,htslib/vcf.c,2510,,,FALSE
view_vcf,htslib/test/fuzz/hts_open_fuzzer.c,121,,,FALSE
hts_open_format,htslib/hts.c,891,,,FALSE
hts_open,htslib/hts.c,991,,,FALSE
view_sam,htslib/htsfile.c,64,,,FALSE
view_vcf,htslib/htsfile.c,108,,,FALSE
LLVMFuzzerTestOneInput,htslib/test/fuzz/hts_open_fuzzer.c,171,,,FALSE
push_digit,htslib/hts.c,3882,,,FALSE
hts_parse_decimal,htslib/hts.c,3889,,,FALSE
hts_memrchr,htslib/hts.c,3944,,,FALSE
hts_parse_region,htslib/hts.c,4000,,,FALSE
sam_parse_region,htslib/sam.c,422,,,FALSE
reg_expected,htslib/test/test-parse-reg.c,50,,,FALSE
reg_test,htslib/test/test-parse-reg.c,72,,,FALSE
main,htslib/test/test-parse-reg.c,145,,,FALSE
to_hex,htslib/test/hts_endian.c,149,,,FALSE
t16_bit,htslib/test/hts_endian.c,159,,,FALSE
t32_bit,htslib/test/hts_endian.c,242,,,FALSE
i64_to_le,htslib/htslib/hts_endian.h,290,,,FALSE
t64_bit,htslib/test/hts_endian.c,323,,,FALSE
t_float,htslib/test/hts_endian.c,406,,,FALSE
t_double,htslib/test/hts_endian.c,451,,,FALSE
main,htslib/test/hts_endian.c,496,,,FALSE
main,htslib/test/thrash_threads5.c,35,,,FALSE
differ,htslib/test/test_kfunc.c,33,,,FALSE
fail,htslib/test/test_kfunc.c,40,,,FALSE
lbinom,htslib/kfunc.c,197,,,FALSE
hypergeo,htslib/kfunc.c,209,,,FALSE
hypergeo_acc,htslib/kfunc.c,220,,,FALSE
kt_fisher_exact,htslib/kfunc.c,245,,,FALSE
test_fisher,htslib/test/test_kfunc.c,48,,,FALSE
main,htslib/test/test_kfunc.c,59,,,FALSE
main,htslib/test/thrash_threads2.c,35,,,FALSE
file_compare,htslib/test/test_faidx.c,33,,,FALSE
fai_read,htslib/faidx.c,380,,,FALSE
bgzf_compression,htslib/bgzf.c,2272,,,FALSE
fai_load3_core,htslib/faidx.c,567,,,FALSE
fai_load3_format,htslib/faidx.c,705,,,FALSE
load_index,htslib/test/test_faidx.c,87,,,FALSE
fai_retrieve,htslib/faidx.c,716,,,FALSE
faidx_iseq,htslib/faidx.c,896,,,FALSE
fai_parse_region,htslib/faidx.c,1021,,,FALSE
fai_get_val,htslib/faidx.c,798,,,FALSE
fai_fetch64,htslib/faidx.c,846,,,FALSE
fai_fetch,htslib/faidx.c,859,,,FALSE
fai_fetchqual64,htslib/faidx.c,867,,,FALSE
fai_fetchqual,htslib/faidx.c,879,,,FALSE
faidx_adjust_position,htslib/faidx.c,914,,,FALSE
fai_adjust_region,htslib/faidx.c,952,,,FALSE
faidx_fetch_seq64,htslib/faidx.c,972,,,FALSE
faidx_fetch_seq,htslib/faidx.c,985,,,FALSE
faidx_fetch_qual64,htslib/faidx.c,993,,,FALSE
faidx_fetch_qual,htslib/faidx.c,1006,,,FALSE
do_retrieval,htslib/test/test_faidx.c,99,,,FALSE
fai_line_length,htslib/faidx.c,834,,,FALSE
test_fai_line_length,htslib/test/test_faidx.c,260,,,FALSE
faidx_has_seq,htslib/faidx.c,1014,,,FALSE
test_faidx_has_seq,htslib/test/test_faidx.c,285,,,FALSE
test_faidx_iseq,htslib/test/test_faidx.c,310,,,FALSE
faidx_seq_len64,htslib/faidx.c,901,,,FALSE
faidx_seq_len,htslib/faidx.c,908,,,FALSE
test_faidx_seq_len,htslib/test/test_faidx.c,339,,,FALSE
test_faidx_seq_len64,htslib/test/test_faidx.c,366,,,FALSE
usage,htslib/test/test_faidx.c,394,,,FALSE
usage,htslib/test/test-bcf-sr.c,54,,,FALSE
usage,htslib/test/test-regidx.c,415,,,FALSE
usage,htslib/test/test_realn.c,38,,,FALSE
usage,htslib/test/test_index.c,32,,,FALSE
hts_version,htslib/hts.c,84,,,FALSE
usage,htslib/tabix.c,580,,,FALSE
usage,htslib/htsfile.c,213,,,FALSE
usage,htslib/ref_cache/main.c,857,,,FALSE
help,htslib/test/test_faidx.c,403,,,FALSE
main,htslib/test/test_faidx.c,430,,,FALSE
hts_features,htslib/hts.c,89,,,FALSE
hts_test_feature,htslib/hts.c,127,,,FALSE
hts_plugin_path,htslib/plugin.c,195,,,FALSE
hts_feature_string,htslib/hts.c,169,,,FALSE
hfile_list_schemes,htslib/hfile.c,1218,,,FALSE
hfile_list_plugins,htslib/hfile.c,1257,,,FALSE
main,htslib/test/test_introspection.c,31,,,FALSE
get_int_aux_val,htslib/sam.c,5101,,,FALSE
bam_aux2i,htslib/sam.c,5117,,,FALSE
check,htslib/test/fieldarith.c,34,,,FALSE
main,htslib/test/fieldarith.c,48,,,FALSE
sym,htslib/test/plugins-dlhts.c,48,,,FALSE
func,htslib/test/plugins-dlhts.c,59,,,FALSE
test_hopen,htslib/test/plugins-dlhts.c,75,,,FALSE
verbose_log,htslib/test/plugins-dlhts.c,94,,,FALSE
main,htslib/test/plugins-dlhts.c,101,,,FALSE
main,htslib/test/plugins-dlhts.c,180,,,FALSE
bcf_sweep_init,htslib/vcf_sweep.c,114,,,FALSE
bcf_sweep_destroy,htslib/vcf_sweep.c,128,,,FALSE
hts_useek,htslib/hts.c,2015,,,FALSE
sw_seek,htslib/vcf_sweep.c,140,,,FALSE
hts_utell,htslib/hts.c,2022,,,FALSE
bcf_sweep_fwd,htslib/vcf_sweep.c,152,,,FALSE
sw_rec_equal,htslib/vcf_sweep.c,58,,,FALSE
sw_rec_save,htslib/vcf_sweep.c,72,,,FALSE
sw_fill_buffer,htslib/vcf_sweep.c,88,,,FALSE
bcf_sweep_bwd,htslib/vcf_sweep.c,181,,,FALSE
bcf_sweep_hdr,htslib/vcf_sweep.c,189,,,FALSE
main,htslib/test/test-vcf-sweep.c,31,,,FALSE
hts_reglist_free,htslib/region.c,266,,,FALSE
hts_itr_destroy,htslib/hts.c,3867,,,FALSE
hts_adjust_csi_settings,htslib/hts.c,2372,,,FALSE
sam_idx_init,htslib/sam.c,1095,,,FALSE
compress_binning,htslib/hts.c,2462,,,FALSE
hts_idx_finish,htslib/hts.c,2515,,,FALSE
hts_idx_fmt,htslib/hts.c,2714,,,FALSE
idx_write_int32,htslib/hts.c,2721,,,FALSE
idx_write_uint32,htslib/hts.c,2727,,,FALSE
idx_save_core,htslib/hts.c,2759,,,FALSE
hts_idx_write_out,htslib/hts.c,2847,,,FALSE
hts_idx_save_but_not_close,htslib/hts.c,2894,,,FALSE
sam_idx_save,htslib/sam.c,1123,,,FALSE
sam_index_load,htslib/sam.c,1681,,,FALSE
hts_itr_querys,htslib/hts.c,4201,,,FALSE
sam_itr_querys,htslib/sam.c,1760,,,FALSE
reg_compact,htslib/region.c,87,,,FALSE
reg_insert,htslib/region.c,123,,,FALSE
reg_destroy,htslib/region.c,159,,,FALSE
hts_reglist_create,htslib/region.c,177,,,FALSE
hts_itr_regions,htslib/hts.c,4217,,,FALSE
sam_itr_regarray,htslib/sam.c,1768,,,FALSE
hts_itr_next,htslib/hts.c,4271,,,FALSE
hts_itr_multi_next,htslib/hts.c,4325,,,FALSE
sam_itr_next,htslib/htslib/sam.h,1355,,,FALSE
sam_loop,htslib/test/test_view.c,65,,,FALSE
idx_calc_n_lvls_ids,htslib/vcf.c,4636,,,FALSE
hts_idx_set_meta,htslib/hts.c,3062,,,FALSE
vcf_idx_init,htslib/vcf.c,4756,,,FALSE
bcf_idx_init,htslib/vcf.c,4795,,,FALSE
bcf_idx_save,htslib/vcf.c,4822,,,FALSE
bcf_itr_next,htslib/htslib/vcf.h,1327,,,FALSE
vcf_loop,htslib/test/test_view.c,196,,,FALSE
hts_get_format,htslib/hts.c,1744,,,FALSE
main,htslib/test/test_view.c,279,,,FALSE
tbx_name2id,htslib/tbx.c,91,,,FALSE
bcf_hdr_name2id,htslib/htslib/vcf.h,1221,,,FALSE
_reader_seek,htslib/synced_bcf_reader.c,560,,,FALSE
_regions_parse_line,htslib/synced_bcf_reader.c,1184,,,FALSE
khash_str2int_destroy,htslib/htslib/khash_str2int.h,44,,,FALSE
bcf_sr_regions_destroy,htslib/synced_bcf_reader.c,1323,,,FALSE
advance_creg,htslib/synced_bcf_reader.c,1369,,,FALSE
khash_str2int_get,htslib/htslib/khash_str2int.h,78,,,FALSE
bcf_sr_regions_next,htslib/synced_bcf_reader.c,1378,,,FALSE
_readers_next_region,htslib/synced_bcf_reader.c,596,,,FALSE
_set_variant_boundaries,htslib/synced_bcf_reader.c,621,,,FALSE
has_filter,htslib/synced_bcf_reader.c,543,,,FALSE
_reader_fill_buffer,htslib/synced_bcf_reader.c,653,,,FALSE
_reader_shift_buffer,htslib/synced_bcf_reader.c,767,,,FALSE
bcf_sr_regions_seek,htslib/synced_bcf_reader.c,1348,,,FALSE
bcf_sr_regions_flush,htslib/synced_bcf_reader.c,1555,,,FALSE
_bcf_sr_regions_overlap,htslib/synced_bcf_reader.c,1526,,,FALSE
bcf_sr_regions_overlap,htslib/synced_bcf_reader.c,1521,,,FALSE
bcf_sr_sort_set_active,htslib/bcf_sr_sort.c,324,,,FALSE
bcf_sr_sort_add_active,htslib/bcf_sr_sort.c,331,,,FALSE
debug_vbuf,htslib/bcf_sr_sort.c,287,,,FALSE
bcf_sr_set_opt,htslib/synced_bcf_reader.c,114,,,FALSE
kbs_logical_and,htslib/bcf_sr_sort.c,43,,,FALSE
kbs_bitwise_or,htslib/bcf_sr_sort.c,54,,,FALSE
bcf_sr_init_scores,htslib/bcf_sr_sort.c,61,,,FALSE
multi_is_exact,htslib/bcf_sr_sort.c,105,,,FALSE
multi_is_subset,htslib/bcf_sr_sort.c,133,,,FALSE
pairing_score,htslib/bcf_sr_sort.c,153,,,FALSE
remove_vset,htslib/bcf_sr_sort.c,193,,,FALSE
merge_vsets,htslib/bcf_sr_sort.c,208,,,FALSE
push_vset,htslib/bcf_sr_sort.c,233,,,FALSE
debug_vsets,htslib/bcf_sr_sort.c,265,,,FALSE
grp_create_key,htslib/bcf_sr_sort.c,303,,,FALSE
bcf_set_variant_type,htslib/vcf.c,5373,,,FALSE
bcf_set_variant_types,htslib/vcf.c,5444,,,FALSE
bcf_get_variant_types,htslib/vcf.c,5474,,,FALSE
khash_str2int_init,htslib/htslib/khash_str2int.h,36,,,FALSE
khash_str2int_set,htslib/htslib/khash_str2int.h,114,,,FALSE
kbs_last_mask,htslib/htslib/kbitset.h,70,,,FALSE
kbs_resize2,htslib/htslib/kbitset.h,100,,,FALSE
kbs_resize,htslib/htslib/kbitset.h,125,,,FALSE
kbs_clear,htslib/htslib/kbitset.h,137,,,FALSE
kbs_insert,htslib/htslib/kbitset.h,150,,,FALSE
bcf_sr_sort_set,htslib/bcf_sr_sort.c,338,,,FALSE
bcf_sr_sort_next,htslib/bcf_sr_sort.c,593,,,FALSE
next_line,htslib/synced_bcf_reader.c,779,,,FALSE
_regions_match_alleles,htslib/synced_bcf_reader.c,1467,,,FALSE
bcf_sr_next_line,htslib/synced_bcf_reader.c,866,,,FALSE
write_summary_format,htslib/test/test-bcf-sr.c,71,,,FALSE
write_vcf_bcf_format,htslib/test/test-bcf-sr.c,107,,,FALSE
bcf_sr_strerror,htslib/synced_bcf_reader.c,84,,,FALSE
